start,end,total SNPs,total Bases,depth,unique SNPs,dhSNPs,reference Bases,Theta,Pi,Heterozygosity,%GC,Recombination,Divergence,Constraint,SNPs
47403001,47404000,1,8028,8.03,1,0,1000,4.434,2.279,1.246,52.0521,0.000890187,0.006006006,0,0
47404001,47405000,2,9593,9.59,1,1,1000,3.132,3.292,2.085,42.5425,0.000890187,0.01401401,0,0
47405001,47406000,1,6495,6.49,1,0,1000,3.034,2.52,1.54,49.5495,0.000890187,0.01301301,0,0
47406001,47407000,1,8277,8.28,1,0,1000,3.63,2.162,1.208,50.3504,0.000890187,0.01401401,0,0
47407001,47408000,2,9141,9.14,2,0,1000,7.517,3.98,2.188,47.1471,0.000890187,0.008008008,0,0
47408001,47409000,3,6213,6.21,3,0,1000,12.076,8.319,4.829,38.6386,0.000890187,0.01201201,0,0
47409001,47410000,4,7300,7.3,3,0,1000,14.175,8.555,4.795,40.7407,0.000890187,0.007007007,0,0
47410001,47411000,5,9758,9.76,4,0,1000,13.426,8.191,4.611,50.1502,0.000887388,0.01201201,0,1
47411001,47412000,1,8029,8.03,1,0,1000,4.073,2.248,1.246,54.6547,0.000885542,0.01402806,0,0
47412001,47413000,2,8774,8.77,1,1,1000,3.794,3.711,2.279,50.0501,0.000885542,0.004004004,0,0
47413001,47414000,7,7093,7.09,4,2,1000,14.599,14.698,10.221,48.7487,0.000887678,0.0250501,0,2
47414001,47415000,9,9087,9.09,6,2,1000,22.925,16.054,9.354,45.9459,0.000895303,0.006006006,0,1
47415001,47416000,1,7631,7.63,1,0,1000,4.774,2.403,1.311,48.6486,0.000901216,0.01101101,0,0
47416001,47417000,3,8034,8.03,3,0,1000,9.941,6.427,3.734,52.8529,0.000901216,0.01501502,0,0
47417001,47418000,15,8607,8.61,4,2,1000,16.52,15.306,17.573,45.9459,0.000906098,0.01201201,0,1
47418001,47419000,1,6176,6.18,1,0,1000,3.965,2.776,1.619,46.8468,0.000914801,0.01201201,0,0
47419001,47420000,5,10184,10.18,2,1,1000,6.766,7.6,5.155,47.9479,0.000914787,0.01101101,0,2
47420001,47421000,18,8572,8.57,4,4,1000,14.961,22.774,20.416,46.2462,0.000913387,0.02402402,0,0
47421001,47422000,8,9679,9.68,3,2,1000,10.514,12.639,8.524,49.9499,0.000913257,0.01801802,0,2
47422001,47423000,6,8475,8.47,5,1,1000,19.026,12.499,7.08,47.7477,0.000913233,0.01801802,0,0
47423001,47424000,9,11034,11.03,3,1,1000,8.807,9.529,8.156,43.7437,0.000913432,0.01401401,0,1
47424001,47425000,0,5449,5.45,0,0,1000,0,0,0,47.8478,0.000913464,0.01302605,0,0
47425001,47426000,10,10141,10.14,2,1,1000,8.29,9.313,10.108,32.2322,0.000910815,0.01501502,0,1
47426001,47427000,2,7671,7.67,1,1,1000,3.837,4.056,2.607,44.5445,0.00090825,0.01601602,0,1
47427001,47428000,9,12152,12.15,6,1,1000,19.287,11.99,7.406,47.2472,0.000907772,0.008008008,0,1
47428001,47429000,1,6625,6.62,1,0,1000,3.306,2.516,1.51,45.9459,0.000906708,0.01201201,0,0
47429001,47430000,7,7302,7.3,3,3,1000,11.903,13.408,8.901,47.9479,0.00090665,0.01777251,0,2
47430001,47431000,2,8544,8.54,2,0,1000,8.233,4.276,2.341,47.8478,0.000906549,0.01901902,0,0
47431001,47432000,3,7898,7.9,2,1,1000,7.522,6.286,3.798,46.1461,0.000906549,0.02002002,0,0
47432001,47433000,4,10211,10.21,3,0,1000,10.967,6.555,3.672,45.045,0.000906588,0.01910828,0,1
47433001,47434000,4,6287,6.29,3,0,1000,12.239,9.336,5.567,50.2503,0.000909603,0.02502503,0,0
47434001,47435000,18,11812,11.81,6,3,1000,18.294,20.653,15.132,43.3433,0.00140261,0.03403403,0,1
47435001,47436000,5,4062,4.06,3,0,1000,12.039,10.916,12.311,56.2563,0.002150192,0.03575184,0,0
47436001,47437000,0,2254,2.3,0,0,978,0,0,0,57.1572,0.002150192,0.03273427,0,0
47437001,47438000,4,5489,5.49,4,0,1000,18.329,12.608,7.287,55.8559,0.002954198,0.03273427,0,2
47438001,47439000,9,7597,7.6,4,2,1000,20.154,18.496,11.847,55.0551,0.00524029,0.03273427,0,0
47439001,47440000,0,5411,5.41,0,0,1000,0,0,0,53.4535,0.00524029,0.03273427,0,0
47440001,47441000,3,5421,5.42,3,0,1000,10.197,8.738,5.535,51.8519,0.00524029,0.02800659,0,0
47441001,47442000,10,3775,3.98,7,1,949,28.373,29.391,25.166,49.2492,0.00524029,0.04423749,0,0
47442001,47443000,4,3284,3.36,3,0,977,16.577,14.009,12.182,46.6466,0.00524029,0.01001001,0,0
47443001,47444000,1,6830,6.83,1,0,1000,3.206,2.44,1.464,43.6436,0.00524029,0.008008008,0,0
47444001,47445000,18,6186,6.19,5,3,1000,23.088,24.958,28.29,41.041,0.005262764,0.01601602,0,4
47445001,47446000,1,9168,9.17,1,0,1000,4.063,2.003,1.091,42.4424,0.005337877,0.009656652,0,0
47446001,47447000,4,11611,11.61,3,1,1000,10.614,6.116,3.445,40.5405,0.005337877,0.008008008,0,0
47447001,47448000,34,8780,8.78,8,5,1000,28.206,31.102,39.223,31.2312,0.005337877,0.01001001,0,0
47448001,47449000,8,9571,9.57,2,2,1000,6.694,9.298,8.228,35.4354,0.005337877,0.01401401,0,0
47449001,47450000,9,6399,6.4,5,2,1000,20.099,19.225,14.651,47.1471,0.004475504,0.03603604,0,1
47450001,47451000,11,8516,8.52,3,3,1000,11.052,15.029,12.771,47.6476,0.002397566,0.02102102,0,0
47451001,47452000,14,7448,7.45,3,1,1000,12.543,11.271,18.463,54.3544,0.002397566,0.01701702,0,0
47452001,47453000,6,6335,6.34,5,0,1000,19.122,15.086,9.471,54.6547,0.002351891,0.01401401,0,1
47453001,47454000,2,8494,8.49,2,0,1000,7.334,4.229,2.354,49.1491,0.00136054,0.01101101,0,0
47454001,47455000,7,8005,8,3,1,1000,11.009,8.099,9.057,50.3504,0.00136054,0.01401401,0,0
47455001,47456000,10,6228,6.23,4,1,1000,17.775,17.956,16.057,45.4454,0.000754651,0.0155902,0,1
47456001,47457000,2,7445,7.44,2,0,1000,7.333,4.721,2.687,47.2472,0.000694291,0.01001001,0,1
47457001,47458000,5,12068,12.07,2,1,1000,5.51,5.981,4.143,44.3443,0.000690239,0.01201201,0,1
47458001,47459000,3,4163,4.16,3,0,1000,11.066,10.41,7.207,47.047,0.000690031,0.01201923,0,0
47459001,47460000,1,7466,7.47,1,0,1000,4.024,2.397,1.339,43.5435,0.000690031,0.02753873,0,0
47460001,47461000,8,5236,5.24,3,1,1000,12.824,10.944,14.325,43.043,0.000694882,0.01601602,0,1
47461001,47462000,2,5493,5.49,2,0,1000,7.973,6.068,3.641,47.8478,0.000706721,0.01001001,0,1
47462001,47463000,25,6943,6.94,11,9,1000,41.103,39.393,36.01,49.8498,0.00072797,0.02602603,0,1
47463001,47464000,36,7265,7.26,11,9,1000,40.512,46.695,49.554,50.8509,0.000744831,0.01801802,0,0
47464001,47465000,28,8612,8.61,11,8,1000,38.833,43.44,32.512,48.1481,0.00076692,0.01781971,0,2
47465001,47466000,15,8432,8.43,3,3,1000,14.081,21.866,17.494,46.8468,0.000871349,0.02922078,0,1
47466001,47467000,8,7124,7.12,4,2,1000,16.716,11.459,10.528,49.6496,0.001270125,0.02702703,0,1
47467001,47468000,2,6615,6.62,1,1,1000,4.172,4.624,3.023,55.5556,0.001289511,0.02302302,0,1
47468001,47469000,13,10033,10.03,6,6,1000,20.321,19.683,12.459,52.7528,0.001238269,0.01401401,0,3
47469001,47470000,3,8935,8.93,3,0,1000,10.554,6.043,3.358,54.7548,0.001236072,0.01901902,0,0
47470001,47471000,20,6858,6.86,6,5,1000,27.561,31.319,28.435,50.3504,0.02246327,0.02484472,0,3
47471001,47472000,5,8710,8.71,4,0,1000,14.598,9.042,5.167,44.7447,0.02722013,0.01401401,0,0
47472001,47473000,25,9755,9.75,7,7,1000,24.965,29.386,25.628,39.8398,0.02560745,0.01601602,0,5
47473001,47474000,13,7655,7.65,5,5,1000,19.671,22.845,16.33,44.3443,0.002277333,0.01838611,0,3
47474001,47475000,9,8490,8.49,6,4,1000,18.644,13.333,10.601,51.7518,0.001692673,0.02302302,0,2
47475001,47476000,11,9368,9.37,7,3,1000,20.826,17.843,11.208,59.4595,0.000721583,0.01801802,0,2
47476001,47477000,4,9103,9.1,4,0,1000,13.995,7.795,4.394,49.7497,0.000597066,0.01301301,0,0
47477001,47478000,3,7028,7.03,1,1,1000,3.484,4.878,4.268,49.2492,0.000597066,0.02398082,0,0
47478001,47479000,25,8477,8.48,7,7,1000,24.749,34.394,28.901,53.954,0.004232849,0.02102102,0,1
47479001,47480000,27,8439,8.44,7,7,1000,24.385,34.857,31.404,52.1522,0.007180964,0.02365309,0,4
47480001,47481000,31,7527,7.53,12,9,1000,45.943,48.375,40.523,49.5495,0.005486175,0.01201201,0,4
47481001,47482000,61,8739,8.74,18,12,1000,64.963,73.629,69.8,48.048,0.003069561,0.009009009,0,4
47482001,47483000,6,7523,7.52,3,1,1000,10.958,9.905,7.975,51.1512,0.000199223,0.02202202,0,3
47483001,47484000,6,6742,6.74,5,1,1000,20.053,14.659,8.9,48.2482,0.000196313,0.01301301,0,0
47484001,47485000,31,7845,7.84,9,8,1000,35.49,43.601,39.518,44.4444,0.000196313,0.01701702,0,0
47485001,47486000,24,7490,7.49,7,5,1000,23.952,25.171,32.042,51.0511,0.00019657,0.01201201,0,1
47486001,47487000,34,9563,9.56,10,6,1000,33.992,37.911,35.555,54.6547,0.000269526,0.01001001,0,3
47487001,47488000,19,11104,11.1,5,3,1000,16.077,15.176,17.336,44.2442,0.001556329,0.01301301,0,1
47488001,47489000,4,7573,7.57,3,2,1000,12.76,8.164,4.621,48.6486,0.001961838,0.01401401,0,6
47489001,47490000,14,6103,6.1,6,2,1000,23.827,22.861,22.529,47.9479,0.000744164,0.02002002,0,5
47490001,47491000,7,6874,6.87,5,4,1000,21.747,15.768,10.183,45.9459,0.000320451,0.02166477,0,3
47491001,47492000,3,5019,5.09,3,0,987,9.138,8.501,5.977,50.8509,0.00030073,0.02320442,0,1
47492001,47493000,13,12012,12.01,6,2,1000,19.311,14.479,10.406,40.7407,0.002916809,0.01301301,0,3
47493001,47494000,9,8614,8.61,2,2,1000,6.905,10.343,10.448,42.9429,0.01423363,0.01201201,0,0
47494001,47495000,6,8223,8.22,3,3,1000,11.098,11.399,7.297,40.6406,0.01181088,0.02102102,0,2
47495001,47496000,15,9686,9.69,7,4,1000,24.762,22.857,15.486,45.2452,0.0014207,0.01901902,0,1
47496001,47497000,2,5675,5.67,2,0,1000,7.896,5.747,3.525,34.2342,0.001306002,0.009009009,0,0
47497001,47498000,3,8830,8.83,2,2,1000,7.347,5.717,3.398,45.7457,0.001308152,0.01801802,0,1
47498001,47499000,12,10863,10.86,3,2,1000,10.737,12.58,10.586,49.049,0.001314655,0.01901902,0,1
47499001,47500000,10,9707,9.71,5,4,1000,17.893,16.208,10.302,46.7467,0.001323269,0.01801802,0,1
47500001,47501000,4,8726,8.73,3,3,1000,10.084,6.947,4.011,48.6486,0.001388921,0.01901902,0,1
47501001,47502000,3,6542,6.54,2,0,1000,8.18,6.408,3.821,49.9499,0.001389251,0.02002002,0,0
47502001,47503000,7,10004,10,5,1,1000,16.331,11.249,6.997,42.8428,0.001389251,0.02302302,0,0
47503001,47504000,3,10650,10.65,2,0,1000,6.643,4.177,2.347,42.4424,0.001389251,0.01501502,0,0
47504001,47505000,2,7865,7.86,2,0,1000,7.175,4.486,2.543,48.5485,0.001389251,0.01803607,0,0
47505001,47506000,7,7945,7.95,5,1,1000,21.382,13.921,8.181,44.3443,0.001389251,0.01601602,0,0
47506001,47507000,13,6220,6.22,5,3,1000,21.665,24.452,20.9,50.1502,0.002049248,0.02002002,0,1
47507001,47508000,5,5064,5.06,5,0,1000,19.354,15.884,9.873,56.957,0.002351786,0.02502503,0,0
47508001,47509000,6,8842,8.84,4,1,1000,13.008,10.318,6.503,60.6607,0.002351786,0.01901902,0,0
47509001,47510000,5,9116,9.12,3,2,1000,11.738,9.22,5.485,57.2573,0.002366881,0.01701702,0,1
47510001,47511000,3,6783,6.78,1,1,1000,3.46,4.805,4.054,51.2513,0.00237132,0.03703704,0,0
47511001,47512000,11,8866,8.87,4,1,1000,16.005,12.167,12.266,51.7518,0.002372322,0.02002002,0,2
47512001,47513000,23,9098,9.1,10,5,1000,37.291,32.617,25.762,51.4515,0.002479481,0.03103103,0,1
47513001,47514000,18,10601,10.62,3,3,998,10.634,13.439,17.098,46.8468,0.007091089,0.01101101,0,2
47514001,47515000,20,8913,8.91,6,2,1000,22.751,20.331,22.439,51.1512,0.01188381,0.01101101,0,0
47515001,47516000,13,8333,8.33,5,3,1000,20.577,21.997,15.601,60.4605,0.01743959,0.01601602,0,1
47516001,47517000,1,10680,10.68,1,0,1000,2.293,1.605,0.936,57.6577,0.02298427,0.01501502,0,0
47517001,47518000,9,8241,8.24,5,2,1000,19.408,16.31,10.315,50.4505,0.04613028,0.01769912,0,1
47518001,47519000,16,7497,7.5,5,1,1000,19.316,15.751,21.343,55.1552,0.04705316,0.01912859,0,1
47519001,47520000,16,7064,7.06,8,6,1000,30.503,32.453,22.649,59.1592,0.005974834,0.01912859,0,2
47520001,47521000,5,6248,6.25,3,1,1000,14.119,11.726,8.003,55.6557,0.001239365,0.01912859,0,0
47521001,47522000,20,5874,5.91,10,6,994,40.166,40.983,33.622,47.7477,0.001239365,0.01912859,0,0
47522001,47523000,15,6898,6.9,8,6,1000,32.055,31.88,21.745,51.2513,0.001207095,0.0212766,0,5
47523001,47524000,13,7530,7.53,4,3,1000,14.781,17.357,16.766,49.7497,0.00116936,0.025,0,2
47524001,47525000,12,7111,7.18,4,3,991,15.566,13.716,16.875,55.3554,0.01473986,0.04074703,0,1
47525001,47526000,34,9173,9.17,7,6,1000,23.24,24.628,36.793,53.1532,0.02407961,0.01001001,0,3
47526001,47527000,60,13110,13.11,12,8,1000,37.958,42.969,45.386,55.7558,0.02270274,0.02802803,0,4
47527001,47528000,10,5893,5.89,5,2,1000,21.632,23.075,17.394,56.4565,0.009962705,0.03,0,0
47528001,47529000,66,5775,5.77,20,15,1000,79.089,93.145,113.43,61.0611,0.009962705,0.03442029,0,0
47529001,47530000,18,8929,8.93,6,5,1000,20.065,22.018,19.6,52.5526,0.009999831,0.01101101,0,4
47530001,47531000,26,7308,7.31,8,6,1000,30.503,36.714,34.892,48.2482,0.01011476,0.01901902,0,0
47531001,47532000,14,4839,4.9,6,2,988,29.888,29.608,27.9,47.047,0.01982518,0.02902903,0,1
47532001,47533000,19,8333,8.33,7,3,1000,25.368,21.584,23.102,53.2533,0.02943889,0.01601602,0,0
47533001,47534000,7,7296,7.3,4,2,1000,15.138,14.437,9.937,52.2523,0.02943889,0.01701702,0,0
47534001,47535000,14,9464,9.46,6,2,1000,17.467,16.994,14.528,50.8509,0.02938825,0.01501502,0,2
47535001,47536000,12,7400,7.4,5,4,1000,20.581,23.062,15.795,48.9489,0.02937844,0.01306533,0,1
47536001,47537000,5,10041,10.04,2,1,1000,10.597,7.976,4.731,47.9479,0.02937678,0.0110999,0,0
47537001,47538000,12,12042,12.04,4,3,1000,13.747,14.648,9.757,52.4525,0.02214421,0.01201201,0,2
47538001,47539000,9,9437,9.44,5,2,1000,17.718,14.797,9.007,54.8549,0.01538942,0.01001001,0,1
47539001,47540000,20,7056,7.06,7,5,1000,25.543,29.115,28.346,56.2563,0.002504405,0.02202202,0,2
47540001,47541000,20,9257,9.26,5,2,1000,15.998,17.288,21.335,56.0561,0.001030121,0.01001001,0,2
47541001,47542000,13,7580,7.58,6,2,1000,25.941,21.051,17.646,47.7477,0.001021629,0.01101101,0,0
47542001,47543000,14,7875,7.87,4,2,1000,14.419,16.67,17.143,45.3453,0.001024539,0.01801802,0,1
47543001,47544000,23,9212,9.21,5,1,1000,17.494,14.457,25.102,51.8519,0.001028301,0.01501502,0,2
47544001,47545000,9,10407,10.41,5,1,1000,16.934,11.966,8.168,52.0521,0.001027581,0.01101101,0,0
47545001,47546000,15,9864,9.86,3,2,1000,9.412,8.962,15.587,54.7548,0.000898438,0.01201201,0,1
47546001,47547000,2,9576,9.58,2,0,1000,7.284,3.81,2.089,48.6486,0.000500986,0.007007007,0,1
47547001,47548000,7,6773,6.77,2,1,1000,8.143,9.702,10.705,45.2452,0.000458164,0.01001001,0,1
47548001,47549000,28,9503,9.5,9,5,1000,31.185,31.007,29.597,46.6466,0.000386885,0.01401401,0,4
47549001,47550000,37,9663,9.73,5,3,993,19.796,24.18,37.966,44.4444,0.000351474,0.01801802,0,0
47550001,47551000,3,10946,10.95,3,0,1000,11.055,5.081,2.741,44.5445,0.000351474,0.01101101,0,0
47551001,47552000,14,10709,10.71,5,0,1000,15.978,9.227,12.84,45.045,0.000351474,0.01101101,0,0
47552001,47553000,25,6957,6.96,8,3,1000,31.216,30.465,35.214,50.7508,0.000355501,0.01401401,0,2
47553001,47554000,6,7694,7.69,2,1,1000,9.031,10.085,7.798,46.8468,0.00035781,0.008008008,0,0
47554001,47555000,7,6996,7.02,4,2,997,17.49,13.889,9.291,42.9429,0.00035781,0.02203182,0,0
47555001,47556000,11,10155,10.16,4,2,1000,17.202,16.035,10.339,51.0511,0.00036031,0.02002002,0,1
47556001,47557000,0,6587,6.59,0,0,1000,0,0,0,49.7497,0.000360358,0.01501502,0,0
47557001,47558000,4,9659,9.66,4,0,1000,12.727,7.417,4.141,47.047,0.000360358,0.01401401,0,0
47558001,47559000,10,7429,7.43,6,2,1000,20.979,19.683,13.798,44.6446,0.000360509,0.01301301,0,1
47559001,47560000,13,8586,8.59,4,1,1000,14.776,11.598,15.432,46.7467,0.000360792,0.01710262,0,1
47560001,47561000,6,9220,9.22,5,1,1000,16.807,11.205,6.508,46.046,0.000360891,0.01301301,0,1
47561001,47562000,26,11035,11.03,6,3,1000,18.412,17.887,23.109,49.4494,0.00036058,0.01701702,0,1
47562001,47563000,2,5768,5.77,2,0,1000,9.869,6.109,3.467,49.7497,0.000361305,0.02602603,0,0
47563001,47564000,47,8766,8.77,6,3,1000,22.337,23.321,53.329,46.3463,0.000361305,0.02102102,0,0
47564001,47565000,20,9402,9.4,4,3,1000,12.948,11.227,20.873,46.8468,0.000365894,0.01301301,0,2
47565001,47566000,9,9250,9.25,6,2,1000,20.592,14.664,9.189,41.7417,0.000366394,0.01189189,0,0
47566001,47567000,18,9835,9.84,7,3,1000,24.089,21.627,18.302,40.3403,0.000408182,0.02102102,0,2
47567001,47568000,3,9062,9.06,1,1,1000,3.316,4.53,3.311,38.2382,0.000413112,0.02102102,0,0
47568001,47569000,23,7443,7.44,6,4,1000,21.784,25.802,30.231,37.9379,0.000413309,0.02002002,0,0
47569001,47570000,8,9272,9.27,2,2,1000,6.502,9.966,8.898,29.1291,0.000414196,0.01301301,0,0
47570001,47571000,2,10244,10.24,2,0,1000,6.857,3.547,1.952,33.6336,0.000414196,0.02202202,0,0
47571001,47572000,15,9632,9.63,6,3,1000,20.701,19.779,15.573,43.043,0.00041423,0.01302605,0,2
47572001,47573000,15,8345,8.35,4,3,1000,13.743,17.219,17.974,45.1451,0.000414163,0.02202202,0,0
47573001,47574000,7,7528,7.53,3,2,1000,11.765,12.597,8.966,46.2462,0.000865241,0.01601602,0,2
47574001,47575000,13,8576,8.58,7,2,1000,25.713,20.589,14.575,53.4535,0.001750383,0.01801802,0,2
47575001,47576000,5,10299,10.3,2,2,1000,6.314,7.359,4.855,40.7407,0.001882397,0.01801802,0,0
47576001,47577000,9,8903,8.9,2,2,1000,7.281,11.474,10.109,47.2472,0.001706622,0.01201201,0,1
47577001,47578000,3,9075,9.07,1,1,1000,3.345,4.646,3.581,46.9469,0.00107681,0.01801802,0,1
47578001,47579000,14,10562,10.56,2,2,1000,6.656,10.072,13.492,45.2452,0.000774789,0.02102102,0,1
47579001,47580000,18,9690,9.69,4,2,1000,14.45,12.314,19.075,42.8428,0.000578964,0.006006006,0,1
47580001,47581000,8,9627,9.63,5,1,1000,18.398,12.722,8.277,49.049,0.000555565,0.01301301,0,0
47581001,47582000,35,9419,9.42,9,3,1000,32.296,25.903,36.892,47.047,0.000523722,0.007007007,0,2
47582001,47583000,7,8664,8.66,3,1,1000,11.065,9.091,7.502,50.8509,0.000485465,0.02002002,0,1
47583001,47584000,13,11234,11.23,3,1,1000,10.767,9.314,11.127,48.5485,0.000469727,0.01801802,0,0
47584001,47585000,5,10847,10.85,5,0,1000,16.422,8.429,4.609,41.4414,0.000469727,0.01501502,0,0
47585001,47586000,2,10195,10.2,1,1,1000,3.432,3.226,1.962,46.5465,0.000469727,0.01101101,0,0
47586001,47587000,5,8553,8.55,3,1,1000,10.759,9.245,5.846,48.2482,0.000469727,0.02002002,0,0
47587001,47588000,12,9608,9.7,6,2,990,20,15.994,12.425,43.5435,0.000468598,0.01301301,0,1
47588001,47589000,5,9622,9.62,3,1,1000,9.565,8.31,5.197,45.6456,0.000468536,0.01701702,0,0
47589001,47590000,15,12412,12.41,5,2,1000,17.011,15.245,12.286,42.8428,0.000468536,0.01301301,0,0
47590001,47591000,7,10712,10.71,2,1,1000,6.056,6.579,6.068,48.7487,0.000468536,0.009009009,0,0
47591001,47592000,15,8637,8.64,3,3,1000,10.694,14.126,17.656,44.8448,0.000926242,0.01701702,0,1
47592001,47593000,1,8737,8.74,1,0,1000,2.92,1.973,1.145,38.2382,0.000978858,0.01601602,0,0
47593001,47594000,5,10924,10.92,4,1,1000,13.336,8.141,4.577,45.3453,0.000978858,0.003003003,0,0
47594001,47595000,3,9065,9.06,2,1,1000,5.81,5.183,3.31,46.046,0.000978858,0.009009009,0,0
47595001,47596000,3,8043,8.04,3,0,1000,12.337,6.751,3.73,45.1451,0.000978858,0.006006006,0,0
47596001,47597000,6,10859,10.86,4,1,1000,13.171,9.178,5.525,38.6386,0.002382513,0.01701702,0,1
47597001,47598000,2,9376,9.38,2,0,1000,6.562,3.812,2.133,52.5526,0.005864753,0.01201201,0,0
47598001,47599000,14,13153,13.15,7,1,1000,21.707,13.647,10.549,36.3363,0.0107343,0.007007007,0,1
47599001,47600000,2,8722,8.72,2,0,1000,8.493,4.217,2.293,42.7427,0.01163542,0.01201201,0,0
47600001,47601000,7,9915,9.91,4,1,1000,13.588,10.465,7.029,39.2392,0.01163542,0.01601602,0,0
47601001,47602000,2,9932,9.93,2,0,1000,6.703,3.652,2.014,48.6486,0.01163542,0.01401401,0,0
47602001,47603000,1,7595,7.59,1,0,1000,3.555,2.304,1.317,52.1522,0.01163542,0.01301301,0,0
47603001,47604000,4,10173,10.17,2,1,1000,8.307,6.43,3.932,48.9489,0.01163542,0.01160093,0,0
47604001,47605000,0,8104,8.1,0,0,1000,0,0,0,47.4474,0.01163542,0.01639344,0,0
47605001,47606000,1,7757,7.76,1,0,1000,3.355,2.229,1.289,45.5455,0.01163542,0.007007007,0,0
47606001,47607000,2,8205,8.21,2,0,1000,7.54,4.372,2.437,42.5425,0.01163542,0.009009009,0,0
47607001,47608000,11,6759,6.76,7,3,1000,25.162,24.501,16.275,41.1411,0.01163542,0.009063444,0,0
47608001,47609000,12,8941,8.94,9,2,1000,28.505,21.395,12.862,40.4404,0.01163542,0.008008008,0,0
47609001,47610000,7,8878,8.88,4,1,1000,16.631,11.975,7.885,42.7427,0.01163542,0.008008008,0,0
47610001,47611000,15,9832,9.83,3,1,1000,11.071,8.407,14.875,44.4444,0.000862684,0.01401401,0,1
47611001,47612000,13,10333,10.33,1,0,1000,3.88,1.795,12.34,53.2533,0.000520723,0.01201201,0,1
47612001,47613000,7,7564,7.56,6,2,1000,20.362,14.974,9.255,44.6446,0.000457715,0.01301301,0,0
47613001,47614000,5,10871,10.87,4,1,1000,13.173,7.914,4.599,44.8448,0.000457715,0.01401401,0,0
47614001,47615000,4,10769,10.77,3,0,1000,9.052,5.742,3.25,43.1431,0.000458019,0.01301301,0,1
47615001,47616000,1,9952,9.95,1,0,1000,3.805,1.852,1.005,42.7427,0.000462118,0.007007007,0,0
47616001,47617000,5,7279,7.28,4,2,1000,14.047,11.325,6.869,42.1421,0.000462118,0.01001001,0,0
47617001,47618000,0,8490,8.49,0,0,1000,0,0,0,38.038,0.000462118,0.006006006,0,0
47618001,47619000,5,6682,6.68,5,0,1000,16.354,12.414,7.483,38.7387,0.000462118,0.01401401,0,0
47619001,47620000,6,8468,8.47,3,1,1000,9.625,8.797,6.495,44.044,0.000462118,0.01401401,0,0
47620001,47621000,7,8640,8.64,3,1,1000,9.569,8.243,7.523,40.4404,0.000474461,0.01001001,0,1
47621001,47622000,8,7239,7.24,7,0,1000,25.958,18.526,10.879,44.5445,0.000496099,0.01001001,0,1
47622001,47623000,15,6825,6.83,7,2,1000,26.392,25.974,22.161,44.2442,0.0005557,0.01601602,0,1
47623001,47624000,4,7222,7.22,4,0,1000,16.391,9.425,5.539,49.5495,0.000580772,0.005005005,0,0
47624001,47625000,4,9518,9.52,4,0,1000,14.007,7.613,4.203,51.6517,0.000620362,0.01801802,0,1
47625001,47626000,4,10020,10.02,3,1,1000,9.294,6.816,3.992,53.4535,0.000633576,0.02402402,0,0
47626001,47627000,4,6548,6.55,4,0,1000,14.956,10.502,6.109,48.7487,0.000731476,0.01101101,0,1
47627001,47628000,3,8495,8.49,2,1,1000,7.895,5.777,3.532,46.4464,0.000771132,0.01601602,0,0
47628001,47629000,4,10320,10.32,3,1,1000,10.438,6.766,3.876,43.1431,0.000772633,0.009009009,0,1
47629001,47630000,3,11950,11.95,3,0,1000,9.41,4.596,2.51,48.8488,0.000769566,0.01201201,0,1
47630001,47631000,2,6927,6.93,2,1,1000,8.488,5.143,2.887,39.7397,0.000746237,0.01001001,0,1
47631001,47632000,12,8256,8.26,4,1,1000,16.234,13.373,14.232,51.3514,0.000703067,0.01501502,0,0
47632001,47633000,5,9749,9.75,3,1,1000,10.949,9.059,5.385,43.4434,0.000703067,0.01401401,0,0
47633001,47634000,8,8858,8.86,5,2,1000,17.779,14.449,9.032,42.5425,0.00069291,0.01501502,0,1
47634001,47635000,0,9536,9.64,0,0,989,0,0,0,52.6527,0.000692262,0.01201201,0,0
47635001,47636000,2,8052,8.05,2,0,1000,6.67,4.305,2.484,38.3383,0.000692262,0.01701702,0,0
47636001,47637000,4,12119,12.12,3,0,1000,9.871,5.27,2.888,38.4384,0.000692262,0.02302302,0,0
47637001,47638000,7,10968,10.97,3,2,1000,9.497,9.578,6.382,37.5375,0.000758591,0.02102102,0,2
47638001,47639000,5,9707,9.71,4,1,1000,14.625,9.118,5.151,41.1411,0.000899753,0.02002002,0,1
